10 -1 64 -1 64 -1 30 -1 24 -1 1 -1 93 -1 93 -1 17 -1 17 -1 57 -1 20 -1 73 -1 73 -1 73 -1 91 -1 10 -1 41 -1 41 -1 41 -1 41 -1 1 -1 81 -1 64 -1 -2
64 -1 64 -1 65 -1 30 -1 24 -1 1 -1 93 -1 61 -1 17 -1 17 -1 57 -1 91 -1 73 -1 73 -1 73 -1 91 -1 81 -1 41 -1 41 -1 41 -1 41 -1 1 -1 10 -1 10 -1 -2
64 -1 65 -1 65 -1 30 -1 24 -1 1 -1 93 -1 61 -1 17 -1 17 -1 57 -1 73 -1 73 -1 84 -1 73 -1 73 -1 81 -1 41 -1 41 -1 41 -1 41 -1 1 -1 10 -1 10 -1 -2
65 -1 65 -1 65 -1 30 -1 77 -1 1 -1 93 -1 61 -1 17 -1 17 -1 15 -1 73 -1 84 -1 84 -1 84 -1 73 -1 81 -1 89 -1 41 -1 41 -1 41 -1 1 -1 64 -1 64 -1 -2
65 -1 84 -1 84 -1 74 -1 77 -1 1 -1 93 -1 61 -1 58 -1 58 -1 15 -1 46 -1 84 -1 84 -1 84 -1 84 -1 81 -1 89 -1 41 -1 41 -1 41 -1 1 -1 64 -1 64 -1 -2
65 -1 84 -1 84 -1 74 -1 77 -1 1 -1 61 -1 61 -1 58 -1 58 -1 15 -1 91 -1 65 -1 65 -1 65 -1 84 -1 20 -1 89 -1 41 -1 41 -1 41 -1 1 -1 64 -1 64 -1 -2
84 -1 84 -1 73 -1 1 -1 77 -1 1 -1 61 -1 61 -1 58 -1 58 -1 70 -1 20 -1 65 -1 65 -1 65 -1 84 -1 46 -1 91 -1 89 -1 41 -1 89 -1 1 -1 65 -1 65 -1 -2
73 -1 73 -1 73 -1 1 -1 77 -1 1 -1 61 -1 61 -1 26 -1 58 -1 70 -1 20 -1 65 -1 65 -1 65 -1 65 -1 46 -1 20 -1 89 -1 41 -1 89 -1 1 -1 65 -1 65 -1 -2
73 -1 73 -1 73 -1 1 -1 77 -1 1 -1 61 -1 59 -1 26 -1 58 -1 92 -1 46 -1 64 -1 64 -1 64 -1 65 -1 46 -1 46 -1 89 -1 89 -1 89 -1 76 -1 84 -1 84 -1 -2
6 -1 73 -1 40 -1 1 -1 77 -1 1 -1 61 -1 59 -1 26 -1 26 -1 80 -1 67 -1 64 -1 64 -1 64 -1 65 -1 90 -1 46 -1 89 -1 89 -1 89 -1 0 -1 84 -1 84 -1 -2
6 -1 6 -1 6 -1 74 -1 2 -1 1 -1 1 -1 59 -1 26 -1 22 -1 80 -1 84 -1 64 -1 10 -1 64 -1 64 -1 46 -1 89 -1 89 -1 89 -1 89 -1 1 -1 84 -1 84 -1 -2
6 -1 6 -1 37 -1 74 -1 2 -1 1 -1 1 -1 59 -1 11 -1 22 -1 80 -1 64 -1 10 -1 10 -1 10 -1 64 -1 6 -1 54 -1 89 -1 89 -1 89 -1 1 -1 73 -1 73 -1 -2
46 -1 6 -1 37 -1 74 -1 2 -1 1 -1 1 -1 59 -1 11 -1 22 -1 14 -1 10 -1 10 -1 10 -1 10 -1 10 -1 6 -1 90 -1 89 -1 89 -1 89 -1 54 -1 73 -1 73 -1 -2
0 -1 1 -1 20 -1 75 -1 91 -1 75 -1 51 -1 39 -1 1 -1 93 -1 59 -1 87 -1 92 -1 1 -1 1 -1 0 -1 0 -1 0 -1 0 -1 54 -1 90 -1 89 -1 89 -1 90 -1 -2
90 -1 76 -1 20 -1 75 -1 91 -1 75 -1 51 -1 39 -1 1 -1 93 -1 59 -1 87 -1 92 -1 1 -1 1 -1 0 -1 0 -1 0 -1 0 -1 84 -1 90 -1 89 -1 89 -1 90 -1 -2
90 -1 76 -1 20 -1 20 -1 75 -1 75 -1 51 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 87 -1 1 -1 0 -1 0 -1 0 -1 0 -1 84 -1 90 -1 89 -1 89 -1 89 -1 -2
0 -1 90 -1 20 -1 75 -1 75 -1 52 -1 51 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 1 -1 0 -1 0 -1 0 -1 81 -1 54 -1 90 -1 89 -1 89 -1 89 -1 -2
76 -1 90 -1 20 -1 75 -1 75 -1 52 -1 51 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 1 -1 0 -1 0 -1 0 -1 54 -1 54 -1 90 -1 89 -1 89 -1 89 -1 -2
76 -1 90 -1 20 -1 75 -1 75 -1 75 -1 51 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 67 -1 0 -1 0 -1 0 -1 81 -1 54 -1 90 -1 89 -1 89 -1 89 -1 -2
0 -1 90 -1 20 -1 75 -1 75 -1 75 -1 51 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 67 -1 0 -1 0 -1 0 -1 81 -1 54 -1 90 -1 89 -1 89 -1 89 -1 -2
0 -1 76 -1 20 -1 75 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 1 -1 0 -1 0 -1 0 -1 81 -1 54 -1 90 -1 89 -1 89 -1 89 -1 -2
0 -1 76 -1 20 -1 75 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 67 -1 0 -1 0 -1 0 -1 73 -1 84 -1 90 -1 89 -1 89 -1 89 -1 -2
0 -1 76 -1 20 -1 75 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 59 -1 19 -1 92 -1 92 -1 79 -1 0 -1 0 -1 0 -1 10 -1 54 -1 90 -1 90 -1 89 -1 90 -1 -2
0 -1 76 -1 20 -1 20 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 29 -1 72 -1 92 -1 92 -1 1 -1 0 -1 76 -1 0 -1 81 -1 0 -1 90 -1 90 -1 90 -1 90 -1 -2
54 -1 76 -1 20 -1 20 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 29 -1 72 -1 92 -1 92 -1 1 -1 0 -1 76 -1 0 -1 54 -1 0 -1 90 -1 90 -1 90 -1 90 -1 -2
54 -1 1 -1 20 -1 91 -1 75 -1 39 -1 1 -1 39 -1 1 -1 61 -1 29 -1 72 -1 68 -1 68 -1 10 -1 76 -1 76 -1 76 -1 0 -1 0 -1 76 -1 90 -1 90 -1 90 -1 -2
54 -1 1 -1 91 -1 91 -1 75 -1 75 -1 1 -1 39 -1 1 -1 1 -1 29 -1 72 -1 68 -1 68 -1 1 -1 76 -1 76 -1 76 -1 54 -1 0 -1 76 -1 76 -1 90 -1 76 -1 -2
54 -1 1 -1 91 -1 91 -1 75 -1 39 -1 1 -1 63 -1 1 -1 1 -1 17 -1 50 -1 68 -1 68 -1 1 -1 76 -1 76 -1 76 -1 54 -1 73 -1 76 -1 76 -1 76 -1 76 -1 -2
81 -1 1 -1 91 -1 91 -1 75 -1 39 -1 1 -1 63 -1 1 -1 1 -1 17 -1 50 -1 52 -1 52 -1 1 -1 76 -1 76 -1 76 -1 54 -1 65 -1 0 -1 76 -1 76 -1 76 -1 -2
0 -1 1 -1 75 -1 75 -1 75 -1 39 -1 1 -1 63 -1 1 -1 1 -1 17 -1 50 -1 52 -1 52 -1 1 -1 76 -1 76 -1 76 -1 0 -1 73 -1 0 -1 0 -1 76 -1 0 -1 -2
0 -1 52 -1 75 -1 75 -1 39 -1 39 -1 1 -1 63 -1 1 -1 1 -1 58 -1 37 -1 52 -1 52 -1 1 -1 76 -1 76 -1 76 -1 81 -1 73 -1 0 -1 0 -1 0 -1 0 -1 -2
54 -1 1 -1 75 -1 75 -1 39 -1 83 -1 1 -1 63 -1 1 -1 1 -1 58 -1 37 -1 15 -1 39 -1 1 -1 76 -1 90 -1 76 -1 81 -1 0 -1 54 -1 0 -1 0 -1 0 -1 -2
54 -1 1 -1 75 -1 39 -1 39 -1 83 -1 1 -1 63 -1 1 -1 1 -1 58 -1 83 -1 15 -1 39 -1 1 -1 76 -1 90 -1 90 -1 81 -1 76 -1 54 -1 54 -1 0 -1 54 -1 -2
54 -1 52 -1 39 -1 39 -1 39 -1 83 -1 1 -1 2 -1 1 -1 1 -1 26 -1 83 -1 70 -1 75 -1 1 -1 76 -1 90 -1 90 -1 76 -1 81 -1 81 -1 54 -1 54 -1 54 -1 -2
81 -1 1 -1 39 -1 39 -1 39 -1 83 -1 1 -1 2 -1 1 -1 1 -1 26 -1 83 -1 70 -1 75 -1 1 -1 90 -1 90 -1 90 -1 0 -1 76 -1 81 -1 81 -1 54 -1 81 -1 -2
65 -1 1 -1 52 -1 52 -1 39 -1 83 -1 1 -1 2 -1 1 -1 1 -1 26 -1 86 -1 80 -1 75 -1 1 -1 90 -1 90 -1 90 -1 76 -1 81 -1 81 -1 81 -1 81 -1 81 -1 -2
65 -1 1 -1 52 -1 52 -1 39 -1 12 -1 1 -1 2 -1 1 -1 1 -1 11 -1 86 -1 14 -1 91 -1 1 -1 90 -1 90 -1 90 -1 76 -1 76 -1 10 -1 81 -1 81 -1 81 -1 -2
73 -1 1 -1 52 -1 52 -1 52 -1 12 -1 1 -1 2 -1 1 -1 1 -1 11 -1 62 -1 14 -1 91 -1 1 -1 90 -1 90 -1 90 -1 0 -1 76 -1 10 -1 10 -1 81 -1 10 -1 -2
15 -1 1 -1 68 -1 68 -1 52 -1 38 -1 1 -1 2 -1 1 -1 1 -1 19 -1 40 -1 87 -1 20 -1 1 -1 90 -1 89 -1 90 -1 90 -1 81 -1 64 -1 64 -1 10 -1 64 -1 -2
65 -1 1 -1 68 -1 92 -1 68 -1 49 -1 1 -1 77 -1 1 -1 1 -1 19 -1 40 -1 87 -1 20 -1 1 -1 89 -1 89 -1 89 -1 15 -1 10 -1 64 -1 64 -1 64 -1 64 -1 -2
92 -1 92 -1 92 -1 92 -1 68 -1 38 -1 1 -1 77 -1 1 -1 1 -1 1 -1 22 -1 92 -1 46 -1 51 -1 89 -1 89 -1 89 -1 90 -1 90 -1 65 -1 64 -1 64 -1 64 -1 -2
87 -1 92 -1 92 -1 92 -1 68 -1 43 -1 1 -1 77 -1 1 -1 1 -1 82 -1 22 -1 92 -1 46 -1 1 -1 89 -1 89 -1 89 -1 90 -1 10 -1 65 -1 65 -1 64 -1 65 -1 -2
20 -1 87 -1 92 -1 87 -1 92 -1 43 -1 1 -1 77 -1 1 -1 1 -1 82 -1 22 -1 92 -1 6 -1 1 -1 89 -1 89 -1 89 -1 1 -1 10 -1 20 -1 65 -1 65 -1 84 -1 -2
20 -1 87 -1 87 -1 87 -1 92 -1 1 -1 1 -1 77 -1 1 -1 1 -1 82 -1 53 -1 68 -1 6 -1 1 -1 89 -1 89 -1 89 -1 76 -1 90 -1 20 -1 84 -1 65 -1 84 -1 -2
20 -1 87 -1 87 -1 87 -1 92 -1 43 -1 1 -1 77 -1 1 -1 1 -1 57 -1 15 -1 68 -1 6 -1 1 -1 89 -1 41 -1 89 -1 89 -1 90 -1 91 -1 84 -1 84 -1 84 -1 -2
20 -1 87 -1 87 -1 14 -1 92 -1 43 -1 1 -1 77 -1 1 -1 1 -1 57 -1 5 -1 52 -1 73 -1 1 -1 89 -1 41 -1 41 -1 1 -1 89 -1 73 -1 84 -1 84 -1 73 -1 -2
20 -1 14 -1 14 -1 14 -1 12 -1 43 -1 1 -1 77 -1 1 -1 1 -1 15 -1 5 -1 52 -1 73 -1 1 -1 41 -1 41 -1 41 -1 89 -1 64 -1 73 -1 73 -1 84 -1 73 -1 -2
91 -1 14 -1 14 -1 14 -1 12 -1 71 -1 1 -1 1 -1 1 -1 1 -1 15 -1 5 -1 52 -1 73 -1 1 -1 41 -1 41 -1 41 -1 76 -1 89 -1 73 -1 73 -1 73 -1 73 -1 -2
80 -1 14 -1 14 -1 80 -1 87 -1 71 -1 1 -1 1 -1 1 -1 1 -1 15 -1 82 -1 39 -1 84 -1 1 -1 41 -1 41 -1 41 -1 89 -1 89 -1 6 -1 73 -1 73 -1 73 -1 -2
39 -1 80 -1 80 -1 80 -1 50 -1 71 -1 1 -1 1 -1 1 -1 1 -1 70 -1 15 -1 39 -1 84 -1 1 -1 41 -1 41 -1 41 -1 90 -1 89 -1 6 -1 6 -1 73 -1 46 -1 -2
46 -1 80 -1 80 -1 80 -1 12 -1 1 -1 1 -1 1 -1 1 -1 1 -1 70 -1 70 -1 39 -1 84 -1 1 -1 41 -1 41 -1 41 -1 89 -1 89 -1 6 -1 6 -1 73 -1 6 -1 -2
39 -1 80 -1 80 -1 70 -1 50 -1 71 -1 1 -1 1 -1 1 -1 1 -1 70 -1 70 -1 39 -1 65 -1 1 -1 41 -1 41 -1 41 -1 41 -1 89 -1 46 -1 75 -1 6 -1 6 -1 -2
20 -1 80 -1 80 -1 70 -1 12 -1 71 -1 1 -1 77 -1 1 -1 1 -1 80 -1 57 -1 75 -1 65 -1 1 -1 41 -1 28 -1 41 -1 90 -1 89 -1 20 -1 46 -1 6 -1 46 -1 -2
20 -1 70 -1 70 -1 70 -1 32 -1 71 -1 1 -1 77 -1 1 -1 1 -1 80 -1 80 -1 65 -1 65 -1 1 -1 41 -1 28 -1 41 -1 41 -1 89 -1 65 -1 39 -1 6 -1 46 -1 -2
39 -1 20 -1 70 -1 1 -1 50 -1 78 -1 47 -1 24 -1 1 -1 1 -1 80 -1 70 -1 65 -1 64 -1 47 -1 41 -1 28 -1 28 -1 41 -1 41 -1 65 -1 46 -1 46 -1 20 -1 -2
68 -1 68 -1 68 -1 92 -1 92 -1 1 -1 39 -1 32 -1 43 -1 48 -1 1 -1 40 -1 39 -1 39 -1 39 -1 65 -1 76 -1 28 -1 28 -1 55 -1 28 -1 87 -1 54 -1 20 -1 -2
92 -1 68 -1 68 -1 92 -1 87 -1 92 -1 39 -1 32 -1 1 -1 48 -1 1 -1 22 -1 39 -1 39 -1 39 -1 65 -1 76 -1 28 -1 28 -1 28 -1 28 -1 1 -1 54 -1 20 -1 -2
92 -1 68 -1 92 -1 92 -1 53 -1 68 -1 7 -1 32 -1 1 -1 48 -1 1 -1 22 -1 39 -1 39 -1 39 -1 65 -1 76 -1 28 -1 28 -1 28 -1 28 -1 1 -1 54 -1 20 -1 -2
92 -1 92 -1 92 -1 92 -1 87 -1 68 -1 39 -1 32 -1 34 -1 48 -1 1 -1 22 -1 39 -1 39 -1 39 -1 65 -1 76 -1 41 -1 28 -1 28 -1 28 -1 1 -1 87 -1 20 -1 -2
92 -1 92 -1 92 -1 53 -1 87 -1 39 -1 39 -1 32 -1 1 -1 85 -1 1 -1 22 -1 39 -1 75 -1 39 -1 65 -1 76 -1 28 -1 28 -1 28 -1 28 -1 1 -1 87 -1 20 -1 -2
91 -1 92 -1 92 -1 87 -1 87 -1 39 -1 39 -1 32 -1 1 -1 85 -1 1 -1 22 -1 1 -1 75 -1 75 -1 65 -1 76 -1 89 -1 28 -1 28 -1 28 -1 90 -1 87 -1 91 -1 -2
91 -1 92 -1 87 -1 87 -1 14 -1 52 -1 88 -1 32 -1 1 -1 85 -1 1 -1 53 -1 1 -1 75 -1 75 -1 65 -1 76 -1 41 -1 28 -1 28 -1 28 -1 89 -1 87 -1 91 -1 -2
75 -1 87 -1 87 -1 87 -1 53 -1 92 -1 88 -1 32 -1 32 -1 85 -1 1 -1 53 -1 1 -1 75 -1 75 -1 64 -1 39 -1 41 -1 28 -1 28 -1 28 -1 76 -1 10 -1 91 -1 -2
75 -1 87 -1 87 -1 14 -1 14 -1 92 -1 7 -1 32 -1 32 -1 85 -1 1 -1 53 -1 1 -1 91 -1 91 -1 64 -1 64 -1 41 -1 28 -1 28 -1 28 -1 90 -1 14 -1 20 -1 -2
75 -1 87 -1 87 -1 14 -1 22 -1 39 -1 7 -1 32 -1 71 -1 18 -1 1 -1 5 -1 1 -1 20 -1 91 -1 64 -1 64 -1 41 -1 28 -1 28 -1 28 -1 90 -1 10 -1 75 -1 -2
39 -1 14 -1 14 -1 14 -1 80 -1 87 -1 7 -1 32 -1 32 -1 18 -1 1 -1 5 -1 1 -1 20 -1 91 -1 64 -1 76 -1 41 -1 41 -1 28 -1 41 -1 90 -1 10 -1 75 -1 -2
39 -1 14 -1 14 -1 80 -1 68 -1 15 -1 88 -1 12 -1 1 -1 18 -1 1 -1 82 -1 1 -1 20 -1 20 -1 91 -1 76 -1 41 -1 41 -1 41 -1 41 -1 90 -1 64 -1 39 -1 -2
39 -1 14 -1 14 -1 80 -1 68 -1 87 -1 88 -1 12 -1 32 -1 21 -1 1 -1 82 -1 1 -1 20 -1 20 -1 64 -1 64 -1 41 -1 41 -1 41 -1 41 -1 76 -1 64 -1 39 -1 -2
52 -1 80 -1 80 -1 80 -1 87 -1 15 -1 88 -1 12 -1 32 -1 21 -1 1 -1 82 -1 1 -1 46 -1 20 -1 64 -1 76 -1 41 -1 41 -1 41 -1 41 -1 76 -1 65 -1 39 -1 -2
52 -1 80 -1 80 -1 70 -1 87 -1 15 -1 88 -1 12 -1 12 -1 21 -1 1 -1 57 -1 1 -1 46 -1 20 -1 20 -1 10 -1 89 -1 41 -1 41 -1 41 -1 76 -1 65 -1 52 -1 -2
52 -1 80 -1 70 -1 70 -1 92 -1 15 -1 88 -1 12 -1 12 -1 21 -1 1 -1 57 -1 1 -1 6 -1 46 -1 46 -1 10 -1 89 -1 41 -1 41 -1 41 -1 54 -1 1 -1 52 -1 -2
68 -1 70 -1 70 -1 15 -1 68 -1 15 -1 12 -1 12 -1 12 -1 31 -1 1 -1 57 -1 1 -1 6 -1 91 -1 10 -1 10 -1 89 -1 41 -1 41 -1 41 -1 76 -1 15 -1 68 -1 -2
68 -1 70 -1 70 -1 1 -1 92 -1 15 -1 88 -1 49 -1 44 -1 31 -1 1 -1 15 -1 1 -1 73 -1 91 -1 10 -1 10 -1 89 -1 89 -1 41 -1 89 -1 76 -1 15 -1 68 -1 -2
92 -1 70 -1 15 -1 15 -1 68 -1 57 -1 88 -1 49 -1 44 -1 31 -1 1 -1 15 -1 1 -1 73 -1 91 -1 6 -1 10 -1 89 -1 89 -1 89 -1 89 -1 1 -1 57 -1 68 -1 -2
92 -1 15 -1 15 -1 1 -1 68 -1 57 -1 88 -1 49 -1 44 -1 45 -1 1 -1 70 -1 1 -1 73 -1 20 -1 20 -1 81 -1 89 -1 89 -1 89 -1 89 -1 1 -1 64 -1 92 -1 -2
92 -1 15 -1 15 -1 1 -1 68 -1 57 -1 88 -1 49 -1 44 -1 45 -1 1 -1 70 -1 1 -1 84 -1 20 -1 20 -1 81 -1 90 -1 89 -1 89 -1 89 -1 1 -1 64 -1 39 -1 -2
87 -1 57 -1 57 -1 57 -1 92 -1 57 -1 88 -1 49 -1 47 -1 45 -1 1 -1 70 -1 1 -1 84 -1 20 -1 20 -1 81 -1 90 -1 89 -1 89 -1 89 -1 1 -1 64 -1 87 -1 -2
87 -1 57 -1 57 -1 1 -1 70 -1 57 -1 88 -1 49 -1 47 -1 60 -1 1 -1 80 -1 1 -1 65 -1 20 -1 20 -1 81 -1 90 -1 89 -1 89 -1 89 -1 1 -1 14 -1 87 -1 -2
14 -1 57 -1 82 -1 1 -1 70 -1 57 -1 88 -1 49 -1 47 -1 60 -1 1 -1 80 -1 1 -1 65 -1 46 -1 46 -1 81 -1 90 -1 90 -1 89 -1 89 -1 1 -1 1 -1 87 -1 -2
14 -1 82 -1 82 -1 37 -1 1 -1 57 -1 88 -1 36 -1 1 -1 60 -1 1 -1 14 -1 1 -1 65 -1 46 -1 46 -1 81 -1 90 -1 90 -1 90 -1 90 -1 1 -1 5 -1 92 -1 -2
14 -1 82 -1 82 -1 37 -1 87 -1 57 -1 88 -1 36 -1 1 -1 60 -1 1 -1 14 -1 1 -1 64 -1 46 -1 46 -1 81 -1 90 -1 90 -1 90 -1 90 -1 1 -1 1 -1 92 -1 -2
80 -1 82 -1 5 -1 15 -1 1 -1 53 -1 63 -1 36 -1 1 -1 8 -1 1 -1 87 -1 1 -1 64 -1 46 -1 46 -1 54 -1 90 -1 90 -1 90 -1 90 -1 1 -1 53 -1 87 -1 -2
80 -1 5 -1 5 -1 15 -1 14 -1 22 -1 32 -1 36 -1 1 -1 8 -1 1 -1 87 -1 1 -1 64 -1 6 -1 6 -1 54 -1 76 -1 90 -1 90 -1 90 -1 1 -1 1 -1 68 -1 -2
70 -1 5 -1 5 -1 57 -1 1 -1 22 -1 32 -1 36 -1 36 -1 8 -1 63 -1 87 -1 1 -1 10 -1 6 -1 6 -1 54 -1 76 -1 90 -1 90 -1 90 -1 1 -1 1 -1 87 -1 -2
70 -1 53 -1 53 -1 57 -1 1 -1 88 -1 32 -1 36 -1 36 -1 8 -1 1 -1 92 -1 1 -1 1 -1 6 -1 6 -1 54 -1 76 -1 90 -1 90 -1 90 -1 1 -1 1 -1 92 -1 -2
53 -1 53 -1 53 -1 57 -1 1 -1 88 -1 32 -1 36 -1 36 -1 4 -1 1 -1 92 -1 1 -1 1 -1 6 -1 73 -1 6 -1 76 -1 76 -1 90 -1 76 -1 1 -1 1 -1 14 -1 -2
53 -1 53 -1 22 -1 57 -1 1 -1 62 -1 32 -1 16 -1 1 -1 1 -1 1 -1 92 -1 1 -1 1 -1 73 -1 73 -1 73 -1 76 -1 76 -1 76 -1 76 -1 1 -1 1 -1 87 -1 -2
22 -1 22 -1 22 -1 57 -1 1 -1 62 -1 27 -1 16 -1 36 -1 1 -1 1 -1 68 -1 1 -1 1 -1 73 -1 73 -1 54 -1 76 -1 76 -1 76 -1 76 -1 1 -1 1 -1 15 -1 -2
22 -1 22 -1 22 -1 57 -1 1 -1 83 -1 88 -1 16 -1 36 -1 1 -1 2 -1 68 -1 1 -1 1 -1 73 -1 73 -1 73 -1 76 -1 76 -1 76 -1 76 -1 1 -1 70 -1 92 -1 -2
40 -1 22 -1 40 -1 82 -1 83 -1 83 -1 88 -1 16 -1 16 -1 4 -1 1 -1 52 -1 1 -1 1 -1 73 -1 84 -1 73 -1 0 -1 76 -1 76 -1 76 -1 1 -1 1 -1 92 -1 -2
40 -1 40 -1 40 -1 82 -1 83 -1 83 -1 27 -1 16 -1 16 -1 23 -1 2 -1 52 -1 1 -1 1 -1 92 -1 84 -1 84 -1 76 -1 76 -1 76 -1 76 -1 1 -1 20 -1 14 -1 -2
40 -1 40 -1 62 -1 82 -1 83 -1 2 -1 27 -1 16 -1 16 -1 23 -1 1 -1 52 -1 1 -1 1 -1 1 -1 84 -1 84 -1 76 -1 76 -1 76 -1 76 -1 1 -1 20 -1 80 -1 -2
62 -1 40 -1 83 -1 82 -1 2 -1 88 -1 27 -1 16 -1 16 -1 7 -1 2 -1 39 -1 1 -1 1 -1 1 -1 84 -1 81 -1 0 -1 76 -1 76 -1 76 -1 1 -1 86 -1 80 -1 -2
62 -1 62 -1 37 -1 82 -1 2 -1 88 -1 27 -1 9 -1 16 -1 7 -1 1 -1 39 -1 1 -1 1 -1 1 -1 84 -1 81 -1 0 -1 76 -1 76 -1 76 -1 54 -1 86 -1 80 -1 -2
62 -1 62 -1 1 -1 53 -1 62 -1 2 -1 27 -1 9 -1 16 -1 7 -1 2 -1 75 -1 1 -1 1 -1 84 -1 65 -1 81 -1 54 -1 76 -1 76 -1 76 -1 1 -1 83 -1 70 -1 -2
86 -1 86 -1 1 -1 82 -1 37 -1 88 -1 27 -1 9 -1 88 -1 7 -1 77 -1 75 -1 1 -1 1 -1 84 -1 65 -1 81 -1 64 -1 0 -1 76 -1 0 -1 1 -1 1 -1 80 -1 -2
86 -1 86 -1 1 -1 82 -1 77 -1 88 -1 13 -1 9 -1 9 -1 88 -1 77 -1 75 -1 1 -1 1 -1 65 -1 65 -1 81 -1 10 -1 0 -1 76 -1 0 -1 1 -1 1 -1 70 -1 -2
37 -1 86 -1 1 -1 57 -1 37 -1 88 -1 13 -1 9 -1 9 -1 88 -1 77 -1 91 -1 1 -1 1 -1 65 -1 65 -1 54 -1 54 -1 0 -1 0 -1 0 -1 1 -1 20 -1 70 -1 -2
37 -1 83 -1 1 -1 57 -1 37 -1 32 -1 13 -1 9 -1 9 -1 32 -1 77 -1 91 -1 1 -1 73 -1 65 -1 65 -1 54 -1 54 -1 0 -1 0 -1 0 -1 1 -1 20 -1 15 -1 -2
